SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,15809 239th St E,Graham,WA,98338,999000,4,3.5,The Country,3295,46956,2025,5,303,13,Active,,,https://www.redfin.com/WA/Graham/15809-239th-St-E-98338/home/181349130,NWMLS as Distributed by MLS Grid,2455690,N,Y,47.0398546,-122.2204812
MLS Listing,,Single Family Residential,1411 47th Ave E,Fife,WA,98424,535000,3,2.0,Fife,1364,9750,1950,5,392,,Active,,,https://www.redfin.com/WA/Fife/1411-47th-Ave-E-98424/home/2977500,NWMLS as Distributed by MLS Grid,2455834,N,Y,47.243953,-122.3658809
MLS Listing,,Single Family Residential,11813 204th Ave E,Bonney Lake,WA,98391,495000,3,2.0,Bonney Lake,1581,8740,1980,6,313,13,Active,,,https://www.redfin.com/WA/Bonney-Lake/11813-204th-Ave-E-98391/home/2958441,NWMLS as Distributed by MLS Grid,2455683,N,Y,47.1483126,-122.1581991
MLS Listing,,Single Family Residential,8115 224th Ave E,Buckley,WA,98321,1750000,4,3.5,Buckley,6200,217800,1991,6,282,25,Active,,,https://www.redfin.com/WA/Buckley/8115-224th-Ave-E-98321/home/2700159,NWMLS as Distributed by MLS Grid,2455338,N,Y,47.1834896,-122.1302864
MLS Listing,,Single Family Residential,616 S 63rd St,Tacoma,WA,98408,625000,5,2.5,Hillsdale,2668,7000,1948,6,234,,Active,,,https://www.redfin.com/WA/Tacoma/616-S-63rd-St-98408/home/2744559,NWMLS as Distributed by MLS Grid,2455047,N,Y,47.200272,-122.4402261
MLS Listing,,Single Family Residential,14215 179th St E #23,South Hill,WA,98374,849990,4,3.0,Sunrise,2931,11449,2025,6,290,55,Active,November-23-2025 12:00 PM,November-23-2025 05:00 PM,https://www.redfin.com/WA/South-Hill/14215-179-Street-Ct-E-98374/unit-23/home/193223730,NWMLS as Distributed by MLS Grid,2455738,N,Y,47.0932546,-122.2392096
MLS Listing,,Single Family Residential,724 Tule Lake Rd S,Tacoma,WA,98444,335000,3,1.5,Parkland,1056,7500,1962,6,317,,Active,,,https://www.redfin.com/WA/Tacoma/724-Tule-Lake-Rd-S-98444/home/2740822,NWMLS as Distributed by MLS Grid,2455547,N,Y,47.1392563,-122.442225
MLS Listing,,Mobile/Manufactured Home,10703 62nd St E #82,Puyallup,WA,98372,120000,3,2.0,Puyallup,1296,,2005,6,93,,Active,,,https://www.redfin.com/WA/Puyallup/10703-62nd-St-E-98372/unit-82/home/3038040,NWMLS as Distributed by MLS Grid,2454909,N,Y,47.2014596,-122.2865935
MLS Listing,,Single Family Residential,1439 E 35th St,Tacoma,WA,98404,519900,3,2.0,Tacoma,1300,6500,2001,6,400,,Active,,,https://www.redfin.com/WA/Tacoma/1439-E-35th-St-98404/home/2998586,NWMLS as Distributed by MLS Grid,2455611,N,Y,47.2319681,-122.4099522
MLS Listing,,Single Family Residential,13702 74th Avenue Ct E,Puyallup,WA,98375,724995,4,3.0,Frederickson,2915,6158,2026,6,249,40,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Puyallup/13702-74th-Avenue-Ct-E-98373/home/22779066,NWMLS as Distributed by MLS Grid,2455595,N,Y,47.1320473,-122.3278298
MLS Listing,,Mobile/Manufactured Home,8212 8th Avenue Ct E #1,Tacoma,WA,98404,179990,3,2.0,Tacoma,1724,,1988,6,104,,Active,,,https://www.redfin.com/WA/Tacoma/8212-8th-Avenue-Ct-E-98404/unit-1/home/3018832,NWMLS as Distributed by MLS Grid,2453829,N,Y,47.1822466,-122.420655
MLS Listing,,Multi-Family (2-4 Unit),10615 - 10617 10th Avenue Ct S,Tacoma,WA,98444,675000,4,2.5,Tacoma,1920,15000,1979,6,352,,Active,,,https://www.redfin.com/WA/Tacoma/10617-10th-Avenue-Ct-S-98444/home/2795210,NWMLS as Distributed by MLS Grid,2455439,N,Y,47.160623,-122.447967
MLS Listing,,Multi-Family (2-4 Unit),10603 - 10605 10th Avenue Ct S,Tacoma,WA,98444,625000,4,2.5,Tacoma,1600,15000,1979,6,391,,Active,,,https://www.redfin.com/WA/Tacoma/10605-10th-Avenue-Ct-S-98444/home/2795209,NWMLS as Distributed by MLS Grid,2455437,N,Y,47.1609762,-122.448037
MLS Listing,,Single Family Residential,12010 Waller Rd E,Tacoma,WA,98446,499000,3,1.5,Summit,1014,10125,1964,6,492,,Active,,,https://www.redfin.com/WA/Tacoma/12010-Waller-Rd-E-98446/home/2840133,NWMLS as Distributed by MLS Grid,2455519,N,Y,47.1472141,-122.3893306
MLS Listing,,Single Family Residential,15809 Goodrich Dr NW,Gig Harbor,WA,98329,640000,3,2.0,Wauna,1670,84942,1950,7,383,,Active,,,https://www.redfin.com/WA/Gig-Harbor/15809-Goodrich-Dr-NW-98329/home/2395668,NWMLS as Distributed by MLS Grid,2455438,N,Y,47.4013902,-122.6362168
MLS Listing,,Single Family Residential,9011 washington Blvd SW,Lakewood,WA,98498,449995,3,1.0,Lakewood,1008,7560,1965,7,446,,Active,,,https://www.redfin.com/WA/Lakewood/9011-Washington-Blvd-SW-98498/home/2879471,NWMLS as Distributed by MLS Grid,2455502,N,Y,47.1487976,-122.5572898
MLS Listing,,Single Family Residential,5502 82nd Street Ct E,Puyallup,WA,98371,615000,3,2.5,Puyallup,1925,13500,1979,7,319,,Active,,,https://www.redfin.com/WA/Puyallup/5502-82nd-Street-Ct-E-98371/home/2747910,NWMLS as Distributed by MLS Grid,2455380,N,Y,47.1819513,-122.3557872
MLS Listing,,Single Family Residential,121 177th St E,Spanaway,WA,98387,485000,3,2.5,Spanaway,1881,2576,2006,7,258,48,Active,,,https://www.redfin.com/WA/Spanaway/121-177th-St-E-98387/home/3041823,NWMLS as Distributed by MLS Grid,2455503,N,Y,47.0965556,-122.4311231
MLS Listing,,Single Family Residential,3405 S Monroe St,Tacoma,WA,98409,349777,2,1.0,Central Tacoma,922,6000,1927,7,379,,Active,,,https://www.redfin.com/WA/Tacoma/3405-S-Monroe-St-98409/home/2940667,NWMLS as Distributed by MLS Grid,2455495,N,Y,47.2289621,-122.4918781
MLS Listing,,Single Family Residential,2010 8th Street Ct SW,Puyallup,WA,98371,647500,4,2.5,Puyallup,1981,11841,1989,8,327,,Active,,,https://www.redfin.com/WA/Puyallup/2010-8th-Street-Ct-SW-98371/home/2920634,NWMLS as Distributed by MLS Grid,2455372,N,Y,47.172391,-122.3035041
MLS Listing,,Vacant Land,5415 53rd St W,University Place,WA,98467,1200000,,,University Place,,191271,,8,,,Active,,,https://www.redfin.com/WA/University-Place/5415-53rd-St-W-98467/home/2471633,NWMLS as Distributed by MLS Grid,2453978,N,Y,47.2099105,-122.51004
MLS Listing,,Single Family Residential,19174 133rd St E,Bonney Lake,WA,98391,584990,3,2.5,Tehaleh,1860,3780,2021,8,315,88,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Bonney-Lake/19174-133rd-St-E-98391/home/173982668,NWMLS as Distributed by MLS Grid,2448644,N,Y,47.1359095,-122.1748396
MLS Listing,,Single Family Residential,22017 106th St E,Buckley,WA,98321,879900,3,2.0,Bonney Lake/Buckley,2266,192100,1999,8,388,,Active,,,https://www.redfin.com/WA/Buckley/22017-106th-St-E-98321/home/2688756,NWMLS as Distributed by MLS Grid,2454501,N,Y,47.1611883,-122.1344212
MLS Listing,,Single Family Residential,4904 N Island Dr,Bonney Lake,WA,98391,950000,1,1.0,Lake Tapps,900,11191,1989,8,1056,21,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Bonney-Lake/4904-N-Island-Dr-E-98391/home/2847367,NWMLS as Distributed by MLS Grid,2455416,N,Y,47.2061942,-122.1570527
MLS Listing,,Single Family Residential,2908 N Lawrence St,Tacoma,WA,98407,885900,4,2.5,North Tacoma,2715,1850,1917,8,326,,Active,,,https://www.redfin.com/WA/Tacoma/2908-N-Lawrence-St-98407/home/2993679,NWMLS as Distributed by MLS Grid,2453687,N,Y,47.2741604,-122.4797011
MLS Listing,,Single Family Residential,4829 S Thompson Ave,Tacoma,WA,98408,465000,3,1.0,Tacoma,2114,5850,1923,8,220,,Active,,,https://www.redfin.com/WA/Tacoma/4829-S-Thompson-Ave-98408/home/2969952,NWMLS as Distributed by MLS Grid,2452343,N,Y,47.2125118,-122.4442246
MLS Listing,,Mobile/Manufactured Home,11312 115th St,Anderson Island,WA,98303,285000,3,2.0,Lake Josephine,1294,28420,1993,9,220,255,Active,,,https://www.redfin.com/WA/Anderson-Island/11312-115th-Street-Ct-98303/home/3029004,NWMLS as Distributed by MLS Grid,2454469,N,Y,47.152475,-122.689876
MLS Listing,,Single Family Residential,4124 128th St E,Tacoma,WA,98446,539000,3,2.0,Brookdale,2160,10000,1965,9,250,,Active,,,https://www.redfin.com/WA/Tacoma/4124-128th-St-E-98446/home/2566419,NWMLS as Distributed by MLS Grid,2454498,N,Y,47.139982,-122.373601
MLS Listing,,Single Family Residential,2726 21st St SW,Puyallup,WA,98373,450000,1,1.0,Puyallup,782,14810,1900,9,575,,Active,,,https://www.redfin.com/WA/Puyallup/2726-21st-St-SW-98373/home/2996288,NWMLS as Distributed by MLS Grid,2455222,N,Y,47.1649598,-122.3204537
MLS Listing,,Single Family Residential,9610 55th Street Ct W,University Place,WA,98467,885000,4,2.5,University Place,2762,10500,1985,9,320,,Active,,,https://www.redfin.com/WA/University-Place/9610-55th-Street-Ct-W-98467/home/2823154,NWMLS as Distributed by MLS Grid,2455034,N,Y,47.2063359,-122.5660947
MLS Listing,,Single Family Residential,2209 Oak Ct #9,Milton,WA,98354,999990,5,4.0,Surprise Lake,3520,10238,2025,9,284,,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Milton/2209-Oak-Ct-98354/unit-9/home/199098188,NWMLS as Distributed by MLS Grid,2455370,N,Y,47.246681,-122.306852
MLS Listing,,Mobile/Manufactured Home,10702 63rd St E Unit 36B,Puyallup,WA,98372,115000,3,2.0,Puyallup Valley,1188,,1996,9,97,,Active,,,https://www.redfin.com/WA/Puyallup/10702-63rd-St-E-98372/unit-36B/home/3022921,NWMLS as Distributed by MLS Grid,2455326,N,Y,47.200547,-122.287325
MLS Listing,,Vacant Land,0 West Valley Hwy E,Edgewood,WA,98372,150000,,,Edgewood,,45738,,9,,,Active,,,https://www.redfin.com/WA/Edgewood/W-Valley-Hwy-E-98372/home/199098183,NWMLS as Distributed by MLS Grid,2454357,N,Y,47.252754,-122.259729
MLS Listing,,Single Family Residential,2214 Oak Ct #4,Milton,WA,98354,899990,4,3.0,Surprise Lake,2639,8017,2025,9,341,188,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Milton/2214-Oak-Ct-98354/unit-4/home/199098138,NWMLS as Distributed by MLS Grid,2455368,N,Y,47.247238,-122.305889
MLS Listing,,Single Family Residential,2210 Oak Ct #6,Milton,WA,98354,1049990,5,4.0,Surprise Lake,3520,9762,2025,9,298,188,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Milton/2210-Oak-Ct-98354/unit-6/home/199097971,NWMLS as Distributed by MLS Grid,2455356,N,Y,47.247203,-122.306541
MLS Listing,,Single Family Residential,2707 50th Ave NW,Gig Harbor,WA,98335,1950000,1,1.0,Wollochet,4835,252212,1940,9,403,,Active,,,https://www.redfin.com/WA/Gig-Harbor/2707-50th-Ave-NW-98335/home/2497859,NWMLS as Distributed by MLS Grid,2455273,N,Y,47.2821869,-122.6036949
MLS Listing,,Single Family Residential,6668 E Roosevelt Ave,Tacoma,WA,98404,489950,3,2.0,Se Tacoma,1452,6240,1976,9,337,,Active,,,https://www.redfin.com/WA/Tacoma/6668-E-Roosevelt-Ave-98404/home/2825827,NWMLS as Distributed by MLS Grid,2455182,N,Y,47.1960271,-122.3995732
MLS Listing,,Vacant Land,6215 Soundview Dr NW,Gig Harbor,WA,98335,360000,,,In Town,,14250,,9,,,Active,,,https://www.redfin.com/WA/Gig-Harbor/6215-Soundview-Dr-NW-98335/home/22765887,NWMLS as Distributed by MLS Grid,2411497,N,Y,47.314611,-122.577097
MLS Listing,,Single Family Residential,2211 Oak Ct #10,Milton,WA,98354,949990,4,3.0,Surprise Lake,2815,8188,2025,9,337,188,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Milton/2211-Oak-Ct-98354/unit-10/home/199097256,NWMLS as Distributed by MLS Grid,2455231,N,Y,47.246628,-122.306557
MLS Listing,,Single Family Residential,19510 12th Avenue Ct E,Spanaway,WA,98387,459500,3,2.5,Bethel,1364,4527,2004,9,337,54,Active,,,https://www.redfin.com/WA/Spanaway/19510-12th-Avenue-Ct-E-98387/home/3007548,NWMLS as Distributed by MLS Grid,2455061,N,Y,47.0793813,-122.4147409
MLS Listing,,Single Family Residential,3622 S Gunnison St,Tacoma,WA,98409,585000,2,1.5,South Tacoma,858,7000,1928,9,682,,Active,,,https://www.redfin.com/WA/Tacoma/3622-S-Gunnison-St-98409/home/2955434,NWMLS as Distributed by MLS Grid,2454476,N,Y,47.2256831,-122.4914452
MLS Listing,,Single Family Residential,2207 Oak Ct #8,Milton,WA,98354,924990,4,3.0,Surprise Lake,2665,8907,2025,9,347,188,Active,November-23-2025 01:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Milton/2207-Oak-Ct-98354/unit-8/home/199096223,NWMLS as Distributed by MLS Grid,2455023,N,Y,47.246919,-122.30682
MLS Listing,,Single Family Residential,808 E 59th St,Tacoma,WA,98404,369000,2,1.0,East Tacoma,662,6000,1929,9,557,,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Tacoma/808-E-59th-St-98404/home/2990967,NWMLS as Distributed by MLS Grid,2455316,N,Y,47.2034279,-122.4203738
MLS Listing,,Condo/Co-op,6502 109th St E,Puyallup,WA,98373,350000,3,2.5,South Hill,1322,,1983,9,265,325,Active,,,https://www.redfin.com/WA/Puyallup/6502-109th-St-E-98373/home/191523361,NWMLS as Distributed by MLS Grid,2455040,N,Y,47.157276,-122.3429389
MLS Listing,,Single Family Residential,3727 100th Street Ct,Gig Harbor,WA,98332,1401995,4,3.5,Gig Harbor,3692,12740,2025,9,380,210,Active,November-23-2025 12:00 PM,November-23-2025 05:00 PM,https://www.redfin.com/WA/Gig-Harbor/3727-100th-Street-Ct-98332/home/199094997,NWMLS as Distributed by MLS Grid,2455272,N,Y,47.3497703,-122.5888405
MLS Listing,,Single Family Residential,5209 S Trafton St,Tacoma,WA,98409,539500,4,2.5,South Tacoma,2009,4750,2018,9,269,,Active,,,https://www.redfin.com/WA/Tacoma/5209-S-Trafton-St-98409/home/142983588,NWMLS as Distributed by MLS Grid,2454669,N,Y,47.2098538,-122.466151
MLS Listing,,Single Family Residential,1324 Hansberry Ave NE,Orting,WA,98360,639999,4,2.5,Orting,3172,7205,2006,9,202,39,Active,,,https://www.redfin.com/WA/Orting/1324-Hansberry-Ave-NE-98360/home/12244402,NWMLS as Distributed by MLS Grid,2455243,N,Y,47.1167235,-122.2222074
MLS Listing,,Single Family Residential,21726 48th Avenue Ct E,Spanaway,WA,98387,439999,3,1.5,Southwood,1080,10560,1991,9,407,,Active,,,https://www.redfin.com/WA/Spanaway/21726-48th-Avenue-Ct-E-98387/home/2971641,NWMLS as Distributed by MLS Grid,2455266,N,Y,47.0591934,-122.365748
MLS Listing,,Single Family Residential,20425 Myrtle Pl E,Bonney Lake,WA,98391,784150,4,3.0,Tehaleh,2724,4867,2025,9,288,88,Active,,,https://www.redfin.com/WA/Bonney-Lake/20425-Myrtle-Pl-E-98391/home/198733897,NWMLS as Distributed by MLS Grid,2455282,N,Y,47.1245104,-122.1513555
MLS Listing,,Single Family Residential,14513 203rd Ave E,Bonney Lake,WA,98391,599950,3,2.5,Tehaleh,2016,3876,2025,9,298,88,Active,,,https://www.redfin.com/WA/Bonney-Lake/14513-203rd-Ave-E-98391/home/199083067,NWMLS as Distributed by MLS Grid,2455261,N,Y,47.1237112,-122.158038
MLS Listing,,Single Family Residential,3711 100th Street Ct,Gig Harbor,WA,98332,1319995,4,5.0,Gig Harbor,3437,8065,2025,9,384,210,Active,November-23-2025 12:00 PM,November-23-2025 05:00 PM,https://www.redfin.com/WA/Gig-Harbor/3711-100th-Street-Ct-98332/home/199087034,NWMLS as Distributed by MLS Grid,2455254,N,Y,47.3497428,-122.5879062
MLS Listing,,Single Family Residential,12014 163rd Street Ct E,Puyallup,WA,98374,475950,3,2.0,Puyallup,1166,12075,1992,9,408,,Active,,,https://www.redfin.com/WA/Puyallup/12014-163rd-Street-Ct-E-98374/home/2972459,NWMLS as Distributed by MLS Grid,2454913,N,Y,47.1076325,-122.2684703
MLS Listing,,Single Family Residential,2512 Vista View Dr,Tacoma,WA,98406,1875000,3,2.5,North Tacoma,2213,16948,2023,9,847,,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Tacoma/2512-Vista-View-Dr-98406/home/2922892,NWMLS as Distributed by MLS Grid,2455085,N,Y,47.2709273,-122.5350871
MLS Listing,,Single Family Residential,9432 202nd St E,Graham,WA,98338,575000,3,2.5,South Hill,2634,4637,2006,9,218,38,Active,,,https://www.redfin.com/WA/Graham/9432-202nd-St-E-98338/home/12244980,NWMLS as Distributed by MLS Grid,2455153,N,Y,47.0729423,-122.3033388
MLS Listing,,Single Family Residential,7033 Phillips Rd SW,Lakewood,WA,98498,1075000,3,3.0,Lakewood,3144,26136,2005,9,342,,Active,,,https://www.redfin.com/WA/Lakewood/7033-Phillips-Rd-SW-98498/home/2477092,NWMLS as Distributed by MLS Grid,2448685,N,Y,47.19277,-122.5283575
MLS Listing,,Single Family Residential,32408 146th Ave E,Graham,WA,98338,1200000,2,2.5,Kapowsin,4858,871200,2002,9,247,58,Active,,,https://www.redfin.com/WA/Graham/32408-146th-Ave-E-98338/home/199084542,NWMLS as Distributed by MLS Grid,2454395,N,Y,46.9612201,-122.2412602
MLS Listing,,Single Family Residential,14518 81st Ave E,Puyallup,WA,98375,529950,3,2.5,Puyallup,1990,7388,2002,9,266,29,Active,,,https://www.redfin.com/WA/Puyallup/14518-81st-Ave-E-98375/home/3002513,NWMLS as Distributed by MLS Grid,2452583,N,Y,47.1241914,-122.3213059
MLS Listing,,Single Family Residential,612 114th St E,Tacoma,WA,98445,440000,3,2.5,Parkland,1520,2305,2005,9,289,140,Active,,,https://www.redfin.com/WA/Tacoma/612-114th-St-E-98445/home/3032019,NWMLS as Distributed by MLS Grid,2454987,N,Y,47.1535214,-122.422758
MLS Listing,,Single Family Residential,2033 Wright Ave E,Tacoma,WA,98404,368000,3,1.0,Tacoma,884,7313,1920,9,416,,Active,,,https://www.redfin.com/WA/Tacoma/2033-E-Wright-Ave-98404/home/2845343,NWMLS as Distributed by MLS Grid,2455136,N,Y,47.2348007,-122.4015911
MLS Listing,,Single Family Residential,9117 336th St S,Roy,WA,98580,689950,3,2.0,Roy,1627,110642,1998,9,424,,Active,,,https://www.redfin.com/WA/Roy/9117-336th-St-S-98580/home/2428676,NWMLS as Distributed by MLS Grid,2455139,N,Y,46.9531476,-122.5522481
MLS Listing,,Single Family Residential,21708 133rd Street Ct E,Bonney Lake,WA,98391,529990,3,2.0,Prairie Ridge,1232,8949,2022,9,430,17,Active,,,https://www.redfin.com/WA/Bonney-Lake/21708-133rd-Street-Ct-E-98391/home/179834469,NWMLS as Distributed by MLS Grid,2454967,N,Y,47.1355814,-122.1403049
MLS Listing,,Single Family Residential,9126 Winona St SW,Lakewood,WA,98498,439000,3,1.0,Lake City,1200,9000,1961,9,366,,Active,,,https://www.redfin.com/WA/Lakewood/9126-Winona-St-SW-98498/home/167447519,NWMLS as Distributed by MLS Grid,2454545,N,Y,47.1465311,-122.5591957
MLS Listing,,Single Family Residential,10506 Occident St SW,Lakewood,WA,98499,520000,4,2.0,Lakewood,1200,6540,1954,9,433,,Active,November-23-2025 02:00 PM,November-23-2025 04:00 PM,https://www.redfin.com/WA/Lakewood/10506-Occident-St-SW-98499/home/2776083,NWMLS as Distributed by MLS Grid,2448879,N,Y,47.1616146,-122.5043532
MLS Listing,,Single Family Residential,39618 E meridian,Eatonville,WA,98328,725000,3,2.0,Eatonville,1162,409900,1949,9,624,,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Eatonville/39618-Meridian-E-98328/home/12409236,NWMLS as Distributed by MLS Grid,2455100,N,Y,46.896071,-122.300335
MLS Listing,,Single Family Residential,1100 9th Ave,Milton,WA,98354,650000,4,2.5,Milton,2348,4036,2006,9,277,,Active,,,https://www.redfin.com/WA/Milton/1100-9th-Ave-98354/home/8185313,NWMLS as Distributed by MLS Grid,2455091,N,Y,47.249843,-122.3227172
MLS Listing,,Single Family Residential,8723 126th Street Ct,South Hill,WA,98373,689990,5,2.5,Puyallup,2577,3523,2025,9,268,25,Active,November-23-2025 10:00 AM,November-23-2025 05:00 PM,https://www.redfin.com/WA/South-Hill/8723-126th-Street-Ct-E-98373/home/199038070,NWMLS as Distributed by MLS Grid,2455105,N,Y,47.1416676,-122.3125445
MLS Listing,,Single Family Residential,1226 138th St E,Tacoma,WA,98445,530000,4,2.5,Parkland,1599,12107,1960,9,331,,Active,November-23-2025 11:30 AM,November-23-2025 01:30 PM,https://www.redfin.com/WA/Tacoma/1226-138th-St-E-98445/home/2915351,NWMLS as Distributed by MLS Grid,2454375,N,Y,47.130911,-122.4127736
MLS Listing,,Single Family Residential,403 Louviers Ave,Dupont,WA,98327,470000,3,1.0,Dupont,1264,7350,1913,9,372,,Active,,,https://www.redfin.com/WA/DuPont/403-Louviers-Ave-98327/home/2785868,NWMLS as Distributed by MLS Grid,2453509,N,Y,47.0972178,-122.6295685
MLS Listing,,Single Family Residential,8807 126th Street Ct,South Hill,WA,98373,674990,5,2.5,Puyallup,2577,3523,2025,9,262,25,Active,November-23-2025 10:00 AM,November-23-2025 05:00 PM,https://www.redfin.com/WA/South-Hill/8807-126th-Street-Ct-E-98373/home/199081780,NWMLS as Distributed by MLS Grid,2455102,N,Y,47.1416704,-122.3121867
MLS Listing,,Single Family Residential,9310 210th Ave E,Bonney Lake,WA,98391,475000,3,2.0,Cedarview,1008,9600,1994,9,471,,Active,November-23-2025 12:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Bonney-Lake/9310-210th-Ave-E-98391/home/2753230,NWMLS as Distributed by MLS Grid,2454593,N,Y,47.1725539,-122.1495887
MLS Listing,,Single Family Residential,513 E 78th St,Tacoma,WA,98404,434500,3,1.5,Fern Hill,1312,5100,1971,9,331,,Active,,,https://www.redfin.com/WA/Tacoma/513-E-78th-St-98404/home/2943826,NWMLS as Distributed by MLS Grid,2454232,N,Y,47.1858858,-122.4242913
MLS Listing,,Single Family Residential,13815 227th Street Ct E,Graham,WA,98338,825000,3,2.5,Graham,1984,87120,1984,9,416,,Active,,,https://www.redfin.com/WA/Graham/13815-227th-Street-Ct-E-98338/home/2654230,NWMLS as Distributed by MLS Grid,2454490,N,Y,47.0499404,-122.2468515
MLS Listing,,Vacant Land,7918 McKinley Ave,Tacoma,WA,98404,320000,,,Se Tacoma,,38940,,9,,,Active,,,https://www.redfin.com/WA/Tacoma/7918-McKinley-Ave-98404/home/22789385,NWMLS as Distributed by MLS Grid,2454071,N,Y,47.1847461,-122.4212685
MLS Listing,,Single Family Residential,6339 Perry Ave SE,Auburn,WA,98092,680000,4,3.0,Lakeland,2306,5500,2001,9,295,32,Active,,,https://www.redfin.com/WA/Auburn/6339-Perry-Ave-SE-98092/home/3001172,NWMLS as Distributed by MLS Grid,2454355,N,Y,47.2506557,-122.209385
MLS Listing,,Single Family Residential,7202 S Wapato St,Tacoma,WA,98409,399950,3,1.0,South Tacoma,1125,6564,1967,9,356,,Active,,,https://www.redfin.com/WA/Tacoma/7202-S-Wapato-St-98409/home/2723109,NWMLS as Distributed by MLS Grid,2455082,N,Y,47.191801,-122.4688378
MLS Listing,,Single Family Residential,19503 22nd Ave E,Spanaway,WA,98387,949500,3,3.0,Bethel,6256,213880,1985,9,152,,Active,,,https://www.redfin.com/WA/Spanaway/19503-22nd-Ave-E-98387/home/2536611,NWMLS as Distributed by MLS Grid,2455059,N,Y,47.0792193,-122.3995515
MLS Listing,,Single Family Residential,15601 210th Ave E #327,Bonney Lake,WA,98391,1374900,5,3.5,Tehaleh,3756,15246,2025,10,366,88,Active,November-23-2025 12:00 PM,November-23-2025 05:00 PM,https://www.redfin.com/WA/Bonney-Lake/15601-210th-Ave-E-98391/unit-327/home/199069526,NWMLS as Distributed by MLS Grid,2448603,N,Y,47.112682,-122.1503001
MLS Listing,,Single Family Residential,9040 S Sheridan Ave,Tacoma,WA,98444,450000,3,1.5,South Tacoma,1365,8276,1978,10,330,,Active,,,https://www.redfin.com/WA/Tacoma/9040-S-Sheridan-Ave-98444/home/2617750,NWMLS as Distributed by MLS Grid,2454597,N,Y,47.1740053,-122.4528827
MLS Listing,,Single Family Residential,503 Coe Ln SW,Orting,WA,98360,429995,3,1.0,In Town,1087,13068,1958,10,396,,Active,,,https://www.redfin.com/WA/Orting/503-Coe-Ln-SW-98360/home/2692771,NWMLS as Distributed by MLS Grid,2454765,N,Y,47.0922466,-122.2105112
MLS Listing,,Single Family Residential,1503 Riddell NE,Orting,WA,98360,550000,4,2.5,Orting,2488,8042,2007,10,221,35,Active,,,https://www.redfin.com/WA/Orting/1503-Riddell-Ave-NE-98360/home/12245273,NWMLS as Distributed by MLS Grid,2454796,N,Y,47.1171064,-122.2280938
MLS Listing,,Single Family Residential,907 Orting Kapowsin Hwy E,Orting,WA,98360,939950,4,3.0,Orting,2880,79050,1920,10,326,,Active,,,https://www.redfin.com/WA/Orting/907-Orting-Kapowsin-Hwy-E-98360/home/2692941,NWMLS as Distributed by MLS Grid,2453381,N,Y,47.0876981,-122.2137513
MLS Listing,,Single Family Residential,6613 Villa Madera Dr SW,Lakewood,WA,98499,1090000,4,2.5,Lakewood,3482,17450,1987,10,313,800,Active,November-23-2025 01:00 PM,November-23-2025 03:00 PM,https://www.redfin.com/WA/Lakewood/6613-Villa-Madera-Dr-SW-98499/home/2905970,NWMLS as Distributed by MLS Grid,2453987,N,Y,47.1527613,-122.5242904
MLS Listing,,Single Family Residential,1825 N Lenore Dr,Tacoma,WA,98406,740000,4,3.0,North Tacoma,2592,9800,1969,10,285,,Active,,,https://www.redfin.com/WA/Tacoma/1825-Lenore-Dr-98406/home/2923120,NWMLS as Distributed by MLS Grid,2454263,N,Y,47.2670361,-122.5289495
MLS Listing,,Vacant Land,10918 288th St E,Graham,WA,98338,425000,,,Graham,,1785960,,10,,,Active,,,https://www.redfin.com/WA/Graham/10918-288th-St-E-98338/home/23094205,NWMLS as Distributed by MLS Grid,2454250,N,Y,46.989295,-122.288514
MLS Listing,,Single Family Residential,18412 18th Ave E,Spanaway,WA,98387,560000,4,3.0,Spanaway,2349,6056,2014,10,238,41,Active,,,https://www.redfin.com/WA/Spanaway/18412-18th-Ave-E-98387/home/52353981,NWMLS as Distributed by MLS Grid,2454125,N,Y,47.0886867,-122.4052971
