SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,June-20-2025,Single Family Residential,5003 120th Ave SE,Bellevue,WA,98006,1560000,6,3.0,Newport Hills,2650,10342,1970,,589,,Sold,,,https://www.redfin.com/WA/Bellevue/5003-120th-Ave-SE-98006/home/415968,NWMLS as Distributed by MLS Grid,2378890,N,Y,47.5581868,-122.177778
PAST SALE,August-29-2025,Single Family Residential,436 27th Ave E,Seattle,WA,98112,1670000,3,3.5,Arboretum,2930,4000,2003,,570,,Sold,,,https://www.redfin.com/WA/Seattle/436-27th-Ave-E-98112/home/147047,NWMLS as Distributed by MLS Grid,2408489,N,Y,47.6237809,-122.2974494
PAST SALE,July-15-2025,Single Family Residential,14008 Roslyn Pl N,Seattle,WA,98133,739000,4,2.0,Northgate,1800,5040,1966,,411,,Sold,,,https://www.redfin.com/WA/Seattle/14008-Roslyn-Pl-N-98133/home/102029,NWMLS as Distributed by MLS Grid,2375478,N,Y,47.7307451,-122.340463
PAST SALE,July-24-2025,Single Family Residential,7525 28th Ave SW,Seattle,WA,98126,620000,4,2.0,West Seattle,1880,6820,1953,,330,,Sold,,,https://www.redfin.com/WA/Seattle/7525-28th-Ave-SW-98126/home/473428,NWMLS as Distributed by MLS Grid,2401129,N,Y,47.5347428,-122.3688563
PAST SALE,August-18-2025,Single Family Residential,18645 2nd Ave SW,Normandy Park,WA,98166,1025000,3,3.0,Normandy Park,2240,12000,1984,,458,,Sold,,,https://www.redfin.com/WA/Normandy-Park/18645-2nd-Ave-SW-98166/home/333633,NWMLS as Distributed by MLS Grid,2403937,N,Y,47.4349823,-122.3388649
PAST SALE,June-30-2025,Single Family Residential,218 238th Ave SE,Sammamish,WA,98074,2325000,4,3.0,Sammamish,3870,7981,2001,,601,80,Sold,,,https://www.redfin.com/WA/Sammamish/218-238th-Ave-SE-98074/home/265246,NWMLS as Distributed by MLS Grid,2370628,N,Y,47.6072748,-122.0214453
PAST SALE,July-9-2025,Single Family Residential,30524 56th Ave S,Auburn,WA,98001,440000,3,1.0,West Hill,950,8517,1962,,463,,Sold,,,https://www.redfin.com/WA/Auburn/30524-56th-Ave-S-98001/home/210373,NWMLS as Distributed by MLS Grid,2382063,N,Y,47.3281782,-122.2652144
PAST SALE,September-29-2025,Single Family Residential,15631 Issaquah Hobart Rd SE,Issaquah,WA,98027,1025000,4,3.5,Issaquah,3020,23533,1971,,339,,Sold,,,https://www.redfin.com/WA/Issaquah/15631-Issaquah-Hobart-Rd-SE-98027/home/423655,NWMLS as Distributed by MLS Grid,2421476,N,Y,47.4615639,-122.0112986
PAST SALE,,Single Family Residential,1215 NE 148th St,Shoreline,WA,98155,1000000,4,2.5,,2220,6703,2001,,450,,,,,https://www.redfin.com/WA/Shoreline/1215-NE-148th-St-98155/home/87941,,,N,Y,47.7361971,-122.3146316
PAST SALE,May-29-2025,Townhouse,3008 NW 85th St,Seattle,WA,98117,800000,3,2.5,Ballard,1390,1517,2001,,576,,Sold,,,https://www.redfin.com/WA/Seattle/3008-NW-85th-St-98117/home/164112,NWMLS as Distributed by MLS Grid,2356481,N,Y,47.6907101,-122.3964414
PAST SALE,July-11-2025,Single Family Residential,22237 SE 270th Ln,Maple Valley,WA,98038,690000,3,2.5,Maple Valley,1800,3598,2012,,383,84,Sold,,,https://www.redfin.com/WA/Maple-Valley/22237-SE-270th-Ln-98038/home/35625367,NWMLS as Distributed by MLS Grid,2393940,N,Y,47.3588007,-122.0447619
PAST SALE,September-15-2025,Condo/Co-op,26239 114th Ln SE #40,Kent,WA,98030,300000,2,2.5,East Hill,1048,,1992,,286,500,Sold,,,https://www.redfin.com/WA/Kent/26239-114th-Ln-SE-98030/unit-40/home/196915125,NWMLS as Distributed by MLS Grid,2418476,N,Y,47.3664676,-122.1890377
PAST SALE,June-13-2025,Townhouse,2316 W Dravus St,Seattle,WA,98199,800000,2,2.0,Magnolia,1612,2540,1954,,496,,Sold,,,https://www.redfin.com/WA/Seattle/2316-W-Dravus-St-98199/home/125093,NWMLS as Distributed by MLS Grid,2366692,N,Y,47.6487031,-122.3868205
PAST SALE,May-22-2025,Single Family Residential,32963 NE 52nd St,Carnation,WA,98014,1225000,5,2.5,Carnation,3290,10507,2015,,372,65,Sold,,,https://www.redfin.com/WA/Carnation/32963-NE-52nd-St-98014/home/79108140,NWMLS as Distributed by MLS Grid,2361051,N,Y,47.6526388,-121.8989426
PAST SALE,September-16-2025,Single Family Residential,4027 S 128th St,Tukwila,WA,98168,605000,2,2.0,Foster,2180,9375,1919,,278,,Sold,,,https://www.redfin.com/WA/Tukwila/4027-S-128th-St-98168/home/192260,NWMLS as Distributed by MLS Grid,2416007,N,Y,47.4883638,-122.282682
PAST SALE,May-19-2025,Single Family Residential,13518 92nd Pl NE,Kirkland,WA,98034,1000000,3,1.5,Finn Hill,1580,7178,1974,,633,,Sold,,,https://www.redfin.com/WA/Kirkland/13518-92nd-Pl-NE-98034/home/279292,NWMLS as Distributed by MLS Grid,2360110,N,Y,47.721073,-122.2175398
PAST SALE,October-28-2025,Single Family Residential,5468 18th Ave SW,Seattle,WA,98106,930000,4,2.5,West Seattle,2300,5515,2006,,404,,Sold,,,https://www.redfin.com/WA/Seattle/5468-18th-Ave-SW-98106/home/8187527,NWMLS as Distributed by MLS Grid,2430246,N,Y,47.5517997,-122.3568229
PAST SALE,May-21-2025,Single Family Residential,2602 NW 199th St,Shoreline,WA,98177,1725000,4,2.5,Richmond Beach,3210,7165,1986,,537,,Sold,,,https://www.redfin.com/WA/Shoreline/2602-NW-199th-St-98177/home/74555,NWMLS as Distributed by MLS Grid,2360999,N,Y,47.7740194,-122.3906548
PAST SALE,October-15-2025,Townhouse,1003 Sturgus Ave S,Seattle,WA,98144,639450,3,2.5,N Beacon Hill,1390,891,2018,,460,,Sold,,,https://www.redfin.com/WA/Seattle/1003-Sturgus-Ave-S-98144/home/167373024,NWMLS as Distributed by MLS Grid,2430103,N,Y,47.593692,-122.314357
PAST SALE,June-6-2025,Townhouse,4418 Corliss Ave N Unit B,Seattle,WA,98103,675900,2,1.5,Wallingford,953,,1998,,709,225,Sold,,,https://www.redfin.com/WA/Seattle/4418-Corliss-Ave-N-98103/unit-B/home/45824,NWMLS as Distributed by MLS Grid,2365913,N,Y,47.6608836,-122.3310114
PAST SALE,July-29-2025,Condo/Co-op,412 11th Ave #504,Seattle,WA,98122,355000,1,1.0,First Hill,662,,2002,,536,535,Sold,,,https://www.redfin.com/WA/Seattle/412-11th-Ave-98122/unit-504/home/12091565,NWMLS as Distributed by MLS Grid,2398573,N,Y,47.6058623,-122.3177191
PAST SALE,August-7-2025,Single Family Residential,2947 275th Ave SE,Sammamish,WA,98075,1860000,4,3.5,Aldarra,3280,8448,2007,,567,100,Sold,,,https://www.redfin.com/WA/Sammamish/2947-275th-Ave-SE-98075/home/12303005,NWMLS as Distributed by MLS Grid,2400648,N,Y,47.581765,-121.972632
PAST SALE,June-26-2025,Single Family Residential,19852 NE 124th Pl,Woodinville,WA,98077,2065000,3,2.5,Woodinville,2890,16397,1997,,715,67,Sold,,,https://www.redfin.com/WA/Woodinville/19852-NE-124th-Pl-98077/home/445123,NWMLS as Distributed by MLS Grid,2376005,N,Y,47.7102029,-122.0717632
PAST SALE,October-10-2025,Single Family Residential,9726 NE 128th St,Kirkland,WA,98034,920300,4,2.0,Kirkland,1510,7770,1974,,609,,Sold,,,https://www.redfin.com/WA/Kirkland/9726-NE-128th-St-98034/home/279089,NWMLS as Distributed by MLS Grid,2426485,N,Y,47.7149452,-122.2106408
PAST SALE,July-3-2025,Single Family Residential,26708 NE 40th St,Redmond,WA,98053,950000,3,1.5,Redmond,1730,43472,1984,,549,,Sold,,,https://www.redfin.com/WA/Redmond/26708-NE-40th-St-98053/home/446855,NWMLS as Distributed by MLS Grid,2382937,N,Y,47.64459,-121.9824568
PAST SALE,October-30-2025,Townhouse,11720 Greenwood Ave N Unit A,Seattle,WA,98133,540000,2,1.5,Greenwood,870,758,2001,,621,,Sold,,,https://www.redfin.com/WA/Seattle/11720-Greenwood-Ave-N-98133/unit-A/home/97703,NWMLS as Distributed by MLS Grid,2438318,N,Y,47.71481,-122.355236
PAST SALE,July-29-2025,Single Family Residential,16102 NE 107th Ct,Redmond,WA,98052,1155000,3,3.0,Education Hill,1440,6853,1980,,802,,Sold,,,https://www.redfin.com/WA/Redmond/16102-NE-107th-Ct-98052/home/324278,NWMLS as Distributed by MLS Grid,2396997,N,Y,47.6967063,-122.1244766
PAST SALE,May-30-2025,Condo/Co-op,812 5th Ave N #304,Seattle,WA,98109,340000,0,1.0,Queen Anne,481,,2002,,707,355,Sold,,,https://www.redfin.com/WA/Seattle/812-5th-Ave-N-98109/unit-304/home/2118442,NWMLS as Distributed by MLS Grid,2364177,N,Y,47.6268605,-122.3472478
PAST SALE,June-13-2025,Single Family Residential,910 N 75th St,Seattle,WA,98103,1010000,3,2.0,Greenwood,1870,4000,1924,,540,,Sold,,,https://www.redfin.com/WA/Seattle/910-N-75th-St-98103/home/300195,NWMLS as Distributed by MLS Grid,2373597,N,Y,47.6835001,-122.3458858
PAST SALE,September-10-2025,Single Family Residential,23704 112th Ave SE,Kent,WA,98031,824950,3,1.0,East Hill,2770,41849,1936,,298,,Sold,,,https://www.redfin.com/WA/Kent/23704-112th-Ave-SE-98031/home/223440,NWMLS as Distributed by MLS Grid,2424785,N,Y,47.38944,-122.191235
PAST SALE,August-7-2025,Condo/Co-op,7711 NE 175 St Unit E110,Kenmore,WA,98028,454000,2,2.0,Kenmore,1078,,2007,,421,554,Sold,,,https://www.redfin.com/WA/Kenmore/7711-NE-175th-St-98028/unit-E110/home/12304441,NWMLS as Distributed by MLS Grid,2401773,N,Y,47.755274,-122.238368
PAST SALE,October-21-2025,Single Family Residential,3901 SW Hanford St,Seattle,WA,98116,1172000,3,2.0,Belvidere,2080,5340,1961,,563,,Sold,,,https://www.redfin.com/WA/Seattle/3901-SW-Hanford-St-98116/home/329126,NWMLS as Distributed by MLS Grid,2434727,N,Y,47.5754461,-122.3816967
PAST SALE,June-12-2025,Condo/Co-op,8114 12th Ave SW,Seattle,WA,98106,590000,2,1.0,Highland Park,940,2479,1953,,628,10,Sold,,,https://www.redfin.com/WA/Seattle/8114-12th-Ave-SW-98106/home/475252,NWMLS as Distributed by MLS Grid,2365705,N,Y,47.5296697,-122.3503143
PAST SALE,June-12-2025,Condo/Co-op,1730 SW 318th Pl Unit 39C,Federal Way,WA,98023,280000,2,2.0,Lakota,1207,,1978,,232,583,Sold,,,https://www.redfin.com/WA/Federal-Way/1730-SW-318th-Pl-98023/unit-39C/home/10387,NWMLS as Distributed by MLS Grid,2362235,N,Y,47.3162387,-122.3568798
PAST SALE,October-30-2025,Single Family Residential,5830 302nd Ave NE,Carnation,WA,98014,1150000,3,3.0,Ames Lake,2880,216057,1971,,399,,Sold,,,https://www.redfin.com/WA/Carnation/5830-302nd-Ave-NE-98014/home/447538,NWMLS as Distributed by MLS Grid,2428899,N,Y,47.6585101,-121.9318291
PAST SALE,June-9-2025,Single Family Residential,24514 148th Ln SE,Kent,WA,98042,800000,4,3.0,Kent,2480,50529,1963,,323,,Sold,,,https://www.redfin.com/WA/Kent/24514-148th-Ln-SE-98042/home/401920,NWMLS as Distributed by MLS Grid,2363609,N,Y,47.382785,-122.1433514
PAST SALE,June-25-2025,Single Family Residential,17140 Parkside Way SE,Renton,WA,98058,924990,5,3.0,Renton,2420,4770,2001,,382,59,Sold,,,https://www.redfin.com/WA/Renton/17140-Parkside-Way-SE-98058/home/392036,NWMLS as Distributed by MLS Grid,2363569,N,Y,47.4480742,-122.1173903
PAST SALE,June-20-2025,Condo/Co-op,30 6th St,Kirkland,WA,98033,2240000,4,3.5,Kirkland,3010,,2019,,744,243,Sold,,,https://www.redfin.com/WA/Kirkland/30-6th-St-98033/home/166965629,NWMLS as Distributed by MLS Grid,2370749,N,Y,47.6761495,-122.1965301
PAST SALE,,Condo/Co-op,160 Newport Way NW Unit F47,Issaquah,WA,98027,425000,2,1.5,,1015,,1986,,419,,,,,https://www.redfin.com/WA/Issaquah/160-Newport-Way-NW-98027/unit-F47/home/2091968,,,N,Y,47.532647,-122.042506
PAST SALE,October-17-2025,Condo/Co-op,2551 Thorndyke Ave W #203,Seattle,WA,98199,629000,2,2.5,Magnolia,1296,,2003,,485,758,Sold,,,https://www.redfin.com/WA/Seattle/2551-Thorndyke-Ave-W-98199/unit-203/home/176026563,NWMLS as Distributed by MLS Grid,2431486,N,Y,47.6424078,-122.3854469
PAST SALE,June-3-2025,Single Family Residential,2917 266th Ave SE,Sammamish,WA,98075,1560000,3,2.5,Sammamish,3410,35026,1990,,457,8,Sold,,,https://www.redfin.com/WA/Sammamish/2917-266th-Ave-SE-98075/home/440297,NWMLS as Distributed by MLS Grid,2357734,N,Y,47.5822974,-121.98609
PAST SALE,September-23-2025,Single Family Residential,1310 NE 52nd St,Seattle,WA,98105,750000,6,3.0,University District,1480,2100,1902,,507,,Sold,,,https://www.redfin.com/WA/Seattle/1310-NE-52nd-St-98105/home/311610,NWMLS as Distributed by MLS Grid,2421000,N,Y,47.6666006,-122.3137303
PAST SALE,July-7-2025,Single Family Residential,9404 S 248th St,Kent,WA,98030,600000,3,2.0,Kent,2080,10454,1958,,288,,Sold,,,https://www.redfin.com/WA/Kent/9404-S-248th-St-98030/home/397407,NWMLS as Distributed by MLS Grid,2373307,N,Y,47.3798585,-122.2150463
PAST SALE,May-16-2025,Condo/Co-op,425 23rd Ave S Unit A109,Seattle,WA,98144,320000,0,1.0,Seattle,596,,2005,,537,383,Sold,,,https://www.redfin.com/WA/Seattle/425-23rd-Ave-S-98144/unit-A109/home/2091148,NWMLS as Distributed by MLS Grid,2353023,N,Y,47.5982517,-122.302551
PAST SALE,May-27-2025,Single Family Residential,13726 Densmore Ave N Unit B,Seattle,WA,98133,685000,3,2.5,Northgate,1094,1216,2025,,626,86,Sold,,,https://www.redfin.com/WA/Seattle/13726-Densmore-Ave-N-98133/unit-B/home/195590512,NWMLS as Distributed by MLS Grid,2369895,N,Y,47.7294506,-122.3379813
PAST SALE,September-25-2025,Townhouse,4725 35th Ave S,Seattle,WA,98118,798000,3,3.0,Columbia City,1550,2089,2017,,515,,Sold,,,https://www.redfin.com/WA/Seattle/4725-35th-Ave-S-98118/home/143457433,NWMLS as Distributed by MLS Grid,2420867,N,Y,47.559876,-122.2893087
PAST SALE,August-12-2025,Single Family Residential,4809 NE 18th St,Renton,WA,98059,830000,4,2.5,Highlands,1810,6580,2001,,459,,Sold,,,https://www.redfin.com/WA/Renton/4809-NE-18th-St-98059/home/412164,NWMLS as Distributed by MLS Grid,2401553,N,Y,47.5084376,-122.1541495
PAST SALE,May-29-2025,Single Family Residential,1520 31st Ave,Seattle,WA,98122,805000,4,1.0,Seattle,1640,5000,1928,,491,,Sold,,,https://www.redfin.com/WA/Seattle/1520-31st-Ave-98122/home/148350,NWMLS as Distributed by MLS Grid,2361607,N,Y,47.6147838,-122.2921419
PAST SALE,September-9-2025,Single Family Residential,34409 15th Pl SW,Federal Way,WA,98023,600000,4,2.5,Madrona,1790,6000,1991,,335,6,Sold,,,https://www.redfin.com/WA/Federal-Way/34409-15th-Pl-SW-98023/home/359344,NWMLS as Distributed by MLS Grid,2401234,N,Y,47.292773,-122.3554575
PAST SALE,October-8-2025,Single Family Residential,8258 Interlake Ave N,Seattle,WA,98103,1240000,4,3.0,Green Lake,2440,4053,1930,,508,,Sold,,,https://www.redfin.com/WA/Seattle/8258-Interlake-Ave-N-98103/home/307539,NWMLS as Distributed by MLS Grid,2426892,N,Y,47.6903871,-122.3401998
PAST SALE,August-12-2025,Single Family Residential,2134 N 160th St,Shoreline,WA,98133,680000,4,1.0,Shoreline,1145,9058,1948,,594,,Sold,,,https://www.redfin.com/WA/Shoreline/2134-N-160th-St-98133/home/81633,NWMLS as Distributed by MLS Grid,2397370,N,Y,47.7452593,-122.3331438
PAST SALE,June-23-2025,Single Family Residential,1521 55th Ct SE,Auburn,WA,98092,685000,4,3.0,Lakeland,2593,7701,1995,,264,30,Sold,,,https://www.redfin.com/WA/Auburn/1521-55th-Ct-SE-98092/home/215325,NWMLS as Distributed by MLS Grid,2379128,N,Y,47.2591395,-122.2104379
PAST SALE,November-6-2025,Single Family Residential,16261 12th Ave NE,Shoreline,WA,98155,675000,3,1.0,Ridgecrest,1490,8148,1932,,453,,Sold,,,https://www.redfin.com/WA/Shoreline/16261-12th-Ave-NE-98155/home/86569,NWMLS as Distributed by MLS Grid,2441390,N,Y,47.7478407,-122.3161517
PAST SALE,November-6-2025,Single Family Residential,10804 SE 232nd Pl,Kent,WA,98031,658250,3,2.0,Kent,1430,7725,1967,,460,,Sold,,,https://www.redfin.com/WA/Kent/10804-SE-232nd-Pl-98031/home/222000,NWMLS as Distributed by MLS Grid,2439177,N,Y,47.3940418,-122.1968179
PAST SALE,July-28-2025,Single Family Residential,5467 16th Ave SW,Seattle,WA,98106,685000,3,1.5,Delridge,1710,7866,1962,,401,,Sold,,,https://www.redfin.com/WA/Seattle/5467-16th-Ave-SW-98106/home/161439,NWMLS as Distributed by MLS Grid,2395073,N,Y,47.5518019,-122.3550792
PAST SALE,May-30-2025,Single Family Residential,2677 Olie Ann Pl,Enumclaw,WA,98022,848000,4,3.5,Enumclaw,3200,8389,2018,,265,32,Sold,,,https://www.redfin.com/WA/Enumclaw/2677-Olie-Ann-Pl-98022/home/145709702,NWMLS as Distributed by MLS Grid,2331411,N,Y,47.1973552,-122.003848
PAST SALE,May-30-2025,Single Family Residential,1024 S 115th St,Seattle,WA,98168,600000,2,1.5,Riverton,1560,6120,1954,,385,,Sold,,,https://www.redfin.com/WA/Seattle/1024-S-115th-St-98168/home/186846,NWMLS as Distributed by MLS Grid,2338300,N,Y,47.5003481,-122.3193699
PAST SALE,June-18-2025,Single Family Residential,837 SW 125th St,Seattle,WA,98146,460000,3,1.0,Seattle,1040,8504,1954,,442,,Sold,,,https://www.redfin.com/WA/Seattle/837-SW-125th-St-98146/home/182248,NWMLS as Distributed by MLS Grid,2353531,N,Y,47.4909485,-122.3461328
PAST SALE,July-3-2025,Single Family Residential,19647 Military Rd S,Seatac,WA,98188,1330000,3,2.5,SeaTac,2460,14747,1988,,541,,Sold,,,https://www.redfin.com/WA/Seatac/19647-Military-Rd-S-98188/home/340471,NWMLS as Distributed by MLS Grid,2374700,N,Y,47.4262069,-122.2817956
PAST SALE,September-3-2025,Single Family Residential,8351 Jones Ave NW,Seattle,WA,98117,1330000,4,2.5,Loyal Heights,2483,4000,1940,,536,,Sold,,,https://www.redfin.com/WA/Seattle/8351-Jones-Ave-NW-98117/home/163924,NWMLS as Distributed by MLS Grid,2416083,N,Y,47.6902326,-122.3867538
PAST SALE,August-29-2025,Single Family Residential,115 E St SE,Auburn,WA,98002,590000,5,1.5,Downtown - Auburn,3100,6000,1920,,190,,Sold,,,https://www.redfin.com/WA/Auburn/115-E-St-SE-98002/home/217710,NWMLS as Distributed by MLS Grid,2408261,N,Y,47.3064279,-122.2231569
PAST SALE,July-22-2025,Single Family Residential,33112 42nd Ave S,Federal Way,WA,98001,705000,5,3.5,Federal Way,3180,5536,2007,,222,36,Sold,,,https://www.redfin.com/WA/Federal-Way/33112-42nd-Ave-S-98001/home/12317823,NWMLS as Distributed by MLS Grid,2387432,N,Y,47.3042779,-122.2813261
PAST SALE,September-17-2025,Single Family Residential,32710 5th Ave SW,Federal Way,WA,98023,703500,4,3.0,West Campus,2680,8190,1980,,263,,Sold,,,https://www.redfin.com/WA/Federal-Way/32710-5th-Ave-SW-98023/home/357863,NWMLS as Distributed by MLS Grid,2401207,N,Y,47.3093074,-122.3401809
PAST SALE,October-14-2025,Condo/Co-op,1600 43rd Ave E #206,Seattle,WA,98112,850000,2,2.0,Madison Park,1246,,1959,,682,1600,Sold,,,https://www.redfin.com/WA/Seattle/1600-43rd-Ave-E-98112/unit-206/home/73082,NWMLS as Distributed by MLS Grid,2394344,N,Y,47.6334617,-122.2762716
PAST SALE,August-7-2025,Townhouse,201 20th Ave E,Seattle,WA,98112,999000,3,2.5,Central Area,1470,1259,2009,,680,,Sold,,,https://www.redfin.com/WA/Seattle/201-20th-Ave-E-98112/home/22525864,NWMLS as Distributed by MLS Grid,2391635,N,Y,47.6198006,-122.3063543
PAST SALE,May-16-2025,Single Family Residential,31048 133rd Ave SE,Auburn,WA,98092,680000,4,2.5,Lea Hill,2445,4000,2006,,278,35,Sold,,,https://www.redfin.com/WA/Auburn/31048-133rd-Ave-SE-98092/home/2080209,NWMLS as Distributed by MLS Grid,2347903,N,Y,47.3235854,-122.16455
PAST SALE,May-23-2025,Single Family Residential,15309 Stone Ave N,Shoreline,WA,98133,917500,4,2.5,Parkwood,2140,10883,1959,,429,,Sold,,,https://www.redfin.com/WA/Shoreline/15309-Stone-Ave-N-98133/home/81165,NWMLS as Distributed by MLS Grid,2356052,N,Y,47.7398191,-122.3426671
PAST SALE,August-22-2025,Single Family Residential,817 E Shelby St,Seattle,WA,98102,1965000,4,3.5,Portage Bay,3750,5500,1923,,524,,Sold,,,https://www.redfin.com/WA/Seattle/817-E-Shelby-St-98102/home/137292,NWMLS as Distributed by MLS Grid,2406032,N,Y,47.6467495,-122.3211776
PAST SALE,June-16-2025,Townhouse,810 SW 96th Pl,Seattle,WA,98106,545500,2,2.0,West Seattle,1227,1493,2014,,445,281,Sold,,,https://www.redfin.com/WA/Seattle/810-SW-96th-Pl-98106/home/8188404,NWMLS as Distributed by MLS Grid,2372954,N,Y,47.517025,-122.346102
PAST SALE,June-9-2025,Single Family Residential,8546 381st Pl SE,Snoqualmie,WA,98065,600000,2,1.0,Snoqualmie,1020,12232,1917,,588,,Sold,,,https://www.redfin.com/WA/Snoqualmie/8546-381st-Pl-SE-98065/home/482835,NWMLS as Distributed by MLS Grid,2353363,N,Y,47.5233592,-121.8316158
PAST SALE,July-1-2025,Single Family Residential,23325 SE 269th St,Maple Valley,WA,98038,600000,3,2.0,Maple Valley,1080,12972,1968,,556,,Sold,,,https://www.redfin.com/WA/Maple-Valley/23325-SE-269th-St-98038/home/2066952,NWMLS as Distributed by MLS Grid,2363557,N,Y,47.3604612,-122.0303252
PAST SALE,August-15-2025,Single Family Residential,4502 41st Ave S,Seattle,WA,98118,1800000,3,2.5,Columbia City,3690,6000,2019,,488,,Sold,,,https://www.redfin.com/WA/Seattle/4502-41st-Ave-S-98118/home/491646,NWMLS as Distributed by MLS Grid,2401835,N,Y,47.5626862,-122.2814745
PAST SALE,July-18-2025,Single Family Residential,12048 Standring Ct SW,Burien,WA,98146,1350000,4,3.0,Shorewood,2580,14242,1958,,523,,Sold,,,https://www.redfin.com/WA/Burien/12048-Standring-Ct-SW-98146/home/332658,NWMLS as Distributed by MLS Grid,2389669,N,Y,47.4946824,-122.3689866
PAST SALE,September-9-2025,Single Family Residential,3429 SE 5th St,Renton,WA,98058,530000,3,1.0,Renton,980,8242,1944,,541,,Sold,,,https://www.redfin.com/WA/Renton/3429-SE-5th-St-98058/home/422868,NWMLS as Distributed by MLS Grid,2414160,N,Y,47.4763139,-122.1724683
PAST SALE,June-4-2025,Townhouse,716 11th Ave E Unit B,Seattle,WA,98102,750000,2,2.0,Capitol Hill,960,591,2021,,781,57,Sold,,,https://www.redfin.com/WA/Seattle/716-11th-Ave-E-98102/unit-B/home/175221614,NWMLS as Distributed by MLS Grid,2360985,N,Y,47.6258258,-122.3178232
PAST SALE,May-27-2025,Single Family Residential,23454 25th Ave S,Des Moines,WA,98198,595000,3,2.0,Des Moines,1490,10450,1956,,399,,Sold,,,https://www.redfin.com/WA/Des-Moines/23454-25th-Ave-S-98198/home/203376,NWMLS as Distributed by MLS Grid,2365663,N,Y,47.3904006,-122.301471
PAST SALE,September-24-2025,Single Family Residential,16702 SE 262nd Pl,Covington,WA,98042,709000,4,2.5,Covington,2530,5412,2004,,280,24,Sold,,,https://www.redfin.com/WA/Covington/16702-SE-262nd-Pl-98042/home/2076274,NWMLS as Distributed by MLS Grid,2421101,N,Y,47.3669793,-122.1188031
PAST SALE,August-29-2025,Single Family Residential,205 SW 301st St,Federal Way,WA,98023,543259,3,1.0,Federal Way,1370,10800,1960,,397,,Sold,,,https://www.redfin.com/WA/Federal-Way/205-SW-301st-St-98023/home/350597,NWMLS as Distributed by MLS Grid,2410059,N,Y,47.3316657,-122.3370297
PAST SALE,August-22-2025,Single Family Residential,1435 S 263rd Pl,Des Moines,WA,98198,725000,4,3.0,Woodmont,2130,14333,1983,,340,,Sold,,,https://www.redfin.com/WA/Des-Moines/1435-S-263rd-Pl-98198/home/346121,NWMLS as Distributed by MLS Grid,2403704,N,Y,47.3654377,-122.3137887
PAST SALE,August-29-2025,Townhouse,352 227th Ln NE #142,Sammamish,WA,98074,770000,3,2.5,Sammamish,1490,,2001,,517,449,Sold,,,https://www.redfin.com/WA/Sammamish/352-227th-Ln-NE-98074/unit-142/home/14426,NWMLS as Distributed by MLS Grid,2406344,N,Y,47.6126531,-122.0360324
PAST SALE,June-30-2025,Condo/Co-op,215 20th Ave E #305,Seattle,WA,98112,709000,3,2.0,Seattle,1341,,1999,,529,1052,Sold,,,https://www.redfin.com/WA/Seattle/215-20th-Ave-E-98112/unit-305/home/8136,NWMLS as Distributed by MLS Grid,2370497,N,Y,47.6201392,-122.3063648
PAST SALE,June-27-2025,Condo/Co-op,1756 NW 57th St #10,Seattle,WA,98107,545000,2,2.5,Ballard,1191,,1986,,458,684,Sold,,,https://www.redfin.com/WA/Seattle/1756-NW-57th-St-98107/unit-10/home/62104,NWMLS as Distributed by MLS Grid,2367788,N,Y,47.6704049,-122.3813687
PAST SALE,October-31-2025,Single Family Residential,20245 148th Ave SE,Kent,WA,98042,845000,4,3.0,Kent,3180,102564,1965,,266,,Sold,,,https://www.redfin.com/WA/Kent/20245-148th-Ave-SE-98042/home/395432,NWMLS as Distributed by MLS Grid,2429635,N,Y,47.4200056,-122.1444428
PAST SALE,October-16-2025,Condo/Co-op,12818 SE 41st Ln Unit B103,Bellevue,WA,98006,480000,2,2.0,Factoria,1014,,1980,,473,375,Sold,,,https://www.redfin.com/WA/Bellevue/12818-SE-41st-Ln-98006/unit-B103/home/175995307,NWMLS as Distributed by MLS Grid,2424850,N,Y,47.57113,-122.1689345
PAST SALE,July-15-2025,Single Family Residential,18737 63rd Ave NE,Kenmore,WA,98028,2400000,6,5.5,Kenmore,5630,24750,2001,,426,,Sold,,,https://www.redfin.com/WA/Kenmore/18737-63rd-Ave-NE-98028/home/95121,NWMLS as Distributed by MLS Grid,2388217,N,Y,47.7655366,-122.2589596
PAST SALE,May-27-2025,Single Family Residential,1031 SE 12th St,North Bend,WA,98045,1225000,4,3.0,North Bend,2790,6531,2013,,439,87,Sold,,,https://www.redfin.com/WA/North-Bend/1031-SE-12th-St-98045/home/44656994,NWMLS as Distributed by MLS Grid,2355456,N,Y,47.481899,-121.772259
