SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,September-17-2025,Single Family Residential,1751 S 92nd St,Tacoma,WA,98444,563000,3,2.0,South Tacoma,1680,33500,1973,,335,,Sold,,,https://www.redfin.com/WA/Tacoma/1751-S-92nd-St-98444/home/2615737,NWMLS as Distributed by MLS Grid,2412346,N,Y,47.1741118,-122.4594142
PAST SALE,July-10-2025,Single Family Residential,4111 19th Ave NW,Gig Harbor,WA,98335,902000,3,2.0,Gig Harbor,2084,16921,2003,,433,140,Sold,,,https://www.redfin.com/WA/Gig-Harbor/4111-19th-Ave-NW-98335/home/2998471,NWMLS as Distributed by MLS Grid,2375631,N,Y,47.2952296,-122.5651623
PAST SALE,August-20-2025,Single Family Residential,1749 S Anderson St,Tacoma,WA,98405,399000,2,1.0,Central Tacoma,840,4800,1942,,475,,Sold,,,https://www.redfin.com/WA/Tacoma/1749-S-Anderson-St-98405/home/2748902,NWMLS as Distributed by MLS Grid,2406597,N,Y,47.242973,-122.4726894
PAST SALE,June-11-2025,Single Family Residential,18915 Eastwood Ave E,Puyallup,WA,98375,535000,3,3.0,Puyallup,1742,4500,2002,,307,70,Sold,,,https://www.redfin.com/WA/Puyallup/18915-Eastwood-Ave-E-98375/home/3003580,NWMLS as Distributed by MLS Grid,2370631,N,Y,47.0832073,-122.3030975
PAST SALE,September-15-2025,Vacant Land,3305 Horsehead Bay Dr NW,Gig Harbor,WA,98335,275000,,,Gig Harbor,,25553,,,,,Sold,,,https://www.redfin.com/WA/Gig-Harbor/3305-Horsehead-Bay-Dr-NW-98335/home/22769311,NWMLS as Distributed by MLS Grid,2417967,N,Y,47.2874999,-122.6802346
PAST SALE,May-20-2025,Single Family Residential,10722 185th St E,Puyallup,WA,98374,485000,3,2.5,Lipoma Firs,1278,3075,2020,,379,49,Sold,,,https://www.redfin.com/WA/Puyallup/10722-185th-St-E-98374/home/171785744,NWMLS as Distributed by MLS Grid,2343841,N,Y,47.0882475,-122.2839204
PAST SALE,October-17-2025,Townhouse,17421 118th Avenue Ct E Unit E,Puyallup,WA,98374,420000,3,3.0,Sunrise,1838,3501,2020,,229,255,Sold,,,https://www.redfin.com/WA/Puyallup/17421-118th-Avenue-Ct-E-98374/home/171554149,NWMLS as Distributed by MLS Grid,2425783,N,Y,47.097208,-122.2708537
PAST SALE,June-24-2025,Single Family Residential,3120 N 29th St,Tacoma,WA,98407,725000,3,1.0,North Tacoma,1946,6000,1912,,373,,Sold,,,https://www.redfin.com/WA/Tacoma/3120-N-29th-St-98407/home/2979629,NWMLS as Distributed by MLS Grid,2368286,N,Y,47.2735582,-122.4773143
PAST SALE,June-24-2025,Single Family Residential,4909 95th Ave W,University Place,WA,98467,643500,4,3.0,Beckonridge,1954,7096,1973,,329,85,Sold,,,https://www.redfin.com/WA/University-Place/4909-95th-Ave-W-98467/home/2729914,NWMLS as Distributed by MLS Grid,2373609,N,Y,47.2119398,-122.5623503
PAST SALE,July-11-2025,Single Family Residential,4210 N Vassault St,Tacoma,WA,98407,760000,3,3.0,Tacoma,3136,9100,1963,,242,,Sold,,,https://www.redfin.com/WA/Tacoma/4210-N-Vassault-St-98407/home/2818028,NWMLS as Distributed by MLS Grid,2380886,N,Y,47.2876094,-122.5214702
PAST SALE,June-23-2025,Single Family Residential,1521 55th Ct SE,Auburn,WA,98092,685000,4,3.0,Lakeland,2593,7701,1995,,264,30,Sold,,,https://www.redfin.com/WA/Auburn/1521-55th-Ct-SE-98092/home/215325,NWMLS as Distributed by MLS Grid,2379128,N,Y,47.2591395,-122.2104379
PAST SALE,August-28-2025,Single Family Residential,11112 234th St E,Graham,WA,98338,875000,3,3.0,Graham,2777,77537,1976,,315,,Sold,,,https://www.redfin.com/WA/Graham/11112-234th-St-E-98338/home/2655259,NWMLS as Distributed by MLS Grid,2405570,N,Y,47.0434912,-122.2828617
PAST SALE,September-26-2025,Single Family Residential,4511 S J St,Tacoma,WA,98418,430000,3,1.0,South Tacoma,1416,5330,1916,,304,,Sold,,,https://www.redfin.com/WA/Tacoma/4511-S-J-St-98418/home/2979116,NWMLS as Distributed by MLS Grid,2421703,N,Y,47.2162978,-122.4460775
PAST SALE,August-25-2025,Single Family Residential,6821 9th St E,Fife,WA,98424,750000,6,3.0,Fife,2734,6821,2014,,274,40,Sold,,,https://www.redfin.com/WA/Fife/6821-9th-St-E-98424/home/52353760,NWMLS as Distributed by MLS Grid,2404948,N,Y,47.2488736,-122.3376934
PAST SALE,September-12-2025,Single Family Residential,225 169th St S,Spanaway,WA,98387,460000,2,2.0,Spanaway,1317,8120,1970,,349,,Sold,,,https://www.redfin.com/WA/Spanaway/225-169th-St-S-98387/home/2886415,NWMLS as Distributed by MLS Grid,2413202,N,Y,47.1037244,-122.4363595
PAST SALE,June-24-2025,Single Family Residential,514 S 40th St,Tacoma,WA,98418,520000,3,1.0,South Tacoma,2180,4260,1922,,239,,Sold,,,https://www.redfin.com/WA/Tacoma/514-S-40th-St-98418/home/2728489,NWMLS as Distributed by MLS Grid,2371765,N,Y,47.2206292,-122.4384551
PAST SALE,August-22-2025,Single Family Residential,3944 N 30th St,Tacoma,WA,98407,620000,3,1.5,North Tacoma,2028,4400,1926,,306,,Sold,,,https://www.redfin.com/WA/Tacoma/3944-N-30th-St-98407/home/2822604,NWMLS as Distributed by MLS Grid,2409512,N,Y,47.2746381,-122.4912581
PAST SALE,June-27-2025,Single Family Residential,23309 53rd Avenue Ct E,Spanaway,WA,98387,505000,3,2.0,Spanaway,1408,18393,1992,,359,,Sold,,,https://www.redfin.com/WA/Spanaway/23309-53rd-Avenue-Ct-E-98387/home/2860137,NWMLS as Distributed by MLS Grid,2378231,N,Y,47.0441952,-122.3580956
PAST SALE,October-20-2025,Single Family Residential,7104 91st Avenue Ct SW,Lakewood,WA,98498,501250,3,2.0,Lakewood,1381,9000,1986,,363,,Sold,,,https://www.redfin.com/WA/Lakewood/7104-91st-Avenue-Ct-SW-98498/home/2984038,NWMLS as Distributed by MLS Grid,2428370,N,Y,47.1926987,-122.5592296
PAST SALE,October-27-2025,Single Family Residential,9104 Highland Ave SW,Lakewood,WA,98498,550000,3,3.0,Lakewood,2780,9022,1935,,198,,Sold,,,https://www.redfin.com/WA/Lakewood/9104-Highland-Ave-SW-98498/home/197640719,NWMLS as Distributed by MLS Grid,2431320,N,Y,47.143051173,-122.5581784
PAST SALE,October-20-2025,Single Family Residential,716 S Puget Sound Ave,Tacoma,WA,98405,637000,4,2.0,Central Tacoma,2712,6000,1940,,235,,Sold,,,https://www.redfin.com/WA/Tacoma/716-S-Puget-Sound-Ave-98405/home/2771688,NWMLS as Distributed by MLS Grid,2426917,N,Y,47.2537597,-122.482443
PAST SALE,September-29-2025,Condo/Co-op,4808 97th Ave W Unit 8D,University Place,WA,98467,304000,2,1.5,University Place,1186,,1978,,256,400,Sold,,,https://www.redfin.com/WA/University-Place/4808-97th-Ave-W-98467/unit-8D/home/2823242,NWMLS as Distributed by MLS Grid,2419076,N,Y,47.2131865,-122.5667964
PAST SALE,October-2-2025,Single Family Residential,5001 38th Street Ct NE,Tacoma,WA,98422,615000,3,2.5,Browns Point,1638,5500,1992,,375,,Sold,,,https://www.redfin.com/WA/Tacoma/5001-38th-Street-Ct-NE-98422/home/2858258,NWMLS as Distributed by MLS Grid,2417524,N,Y,47.2915141,-122.3801909
PAST SALE,October-20-2025,Single Family Residential,3301 N Villard St,Tacoma,WA,98407,750000,4,3.0,Westgate,2350,8376,1969,,319,,Sold,,,https://www.redfin.com/WA/Tacoma/3301-N-Villard-St-98407/home/2918249,NWMLS as Distributed by MLS Grid,2431688,N,Y,47.2780133,-122.5062204
PAST SALE,July-30-2025,Townhouse,2419 S Meridian Unit C17,Puyallup,WA,98373,400000,3,3.0,Puyallup,1628,1,2002,,246,395,Sold,,,https://www.redfin.com/WA/Puyallup/2419-S-Meridian-98373/unit-C17/home/3005898,NWMLS as Distributed by MLS Grid,2389254,N,Y,47.1679738,-122.2918095
PAST SALE,May-15-2025,Single Family Residential,1554 Maas Ct,Buckley,WA,98321,725000,4,3.0,Buckley,2990,6068,2024,,242,46,Sold,,,https://www.redfin.com/WA/Buckley/1554-Maas-Ct-98321/home/178471785,NWMLS as Distributed by MLS Grid,2358325,N,Y,47.1613316,-122.0141465
PAST SALE,July-28-2025,Single Family Residential,7652 19th St W,Tacoma,WA,98466,510000,3,3.0,University Place,2040,1,1973,,250,350,Sold,,,https://www.redfin.com/WA/Tacoma/7652-19th-St-W-98466/home/2790780,NWMLS as Distributed by MLS Grid,2392767,N,Y,47.24249,-122.54016
PAST SALE,May-29-2025,Single Family Residential,34905 10th Avenue Ct E,Roy,WA,98580,675000,4,2.5,Roy,2721,67957,2006,,248,,Sold,,,https://www.redfin.com/WA/Roy/34905-10th-Avenue-Ct-E-98580/home/11885696,NWMLS as Distributed by MLS Grid,2358819,N,Y,46.9399122,-122.4165056
PAST SALE,July-28-2025,Single Family Residential,14217 76th Ave E,Puyallup,WA,98373,765000,4,2.5,Puyallup Valley,3630,12775,1985,,211,,Sold,,,https://www.redfin.com/WA/Puyallup/14217-76th-Ave-E-98373/home/2799587,NWMLS as Distributed by MLS Grid,2391057,N,Y,47.12701,-122.3283091
PAST SALE,May-23-2025,Single Family Residential,5109 N 29th St,Tacoma,WA,98407,445000,2,1.0,North Tacoma,714,8316,1951,,623,,Sold,,,https://www.redfin.com/WA/Tacoma/5109-N-29th-St-98407/home/2990586,NWMLS as Distributed by MLS Grid,2357849,N,Y,47.2742082,-122.5060581
PAST SALE,September-29-2025,Single Family Residential,921 81st Street Ct E,Tacoma,WA,98404,580000,4,2.5,Tacoma,2638,8875,2014,,220,45,Sold,,,https://www.redfin.com/WA/Tacoma/921-81st-Street-Ct-E-98404/home/65715624,NWMLS as Distributed by MLS Grid,2420086,N,Y,47.183376,-122.417754
PAST SALE,July-22-2025,Single Family Residential,28329 84th Ave E,Graham,WA,98338,649000,3,1.0,Graham,1380,272250,1991,,470,,Sold,,,https://www.redfin.com/WA/Graham/28329-84th-Ave-E-98338/home/2659913,NWMLS as Distributed by MLS Grid,2384957,N,Y,46.999173,-122.318117
PAST SALE,September-12-2025,Single Family Residential,5308 N Shirley St,Ruston,WA,98407,350000,1,1.0,Ruston,1154,4500,1915,,303,,Sold,,,https://www.redfin.com/WA/Ruston/5308-N-Shirley-St-98407/home/2843340,NWMLS as Distributed by MLS Grid,2409913,N,Y,47.3010112,-122.5118479
PAST SALE,May-20-2025,Condo/Co-op,15408 9th Ave E,Tacoma,WA,98445,360000,2,1.5,Tacoma,1055,,1996,,341,430,Sold,,,https://www.redfin.com/WA/Tacoma/15408-9th-Ave-E-98445/home/2982286,NWMLS as Distributed by MLS Grid,2341354,N,Y,47.116844,-122.419502
PAST SALE,July-31-2025,Single Family Residential,19409 90th Avenue Ct E,Graham,WA,98338,565000,5,3.5,Silver Creek,2509,4500,2011,,225,29,Sold,,,https://www.redfin.com/WA/Graham/19409-90th-Avenue-Ct-E-98338/home/39892551,NWMLS as Distributed by MLS Grid,2389223,N,Y,47.0802087,-122.3089639
PAST SALE,August-11-2025,Single Family Residential,8326 Tucka Way Dr SW,Lakewood,WA,98499,415000,3,1.0,Lakewood,1205,9375,1954,,344,,Sold,,,https://www.redfin.com/WA/Lakewood/8326-Tucka-Way-Dr-SW-98499/home/2902426,NWMLS as Distributed by MLS Grid,2396737,N,Y,47.1809079,-122.5171986
PAST SALE,May-29-2025,Single Family Residential,9664 Bridgeport Way SW,Lakewood,WA,98499,430000,5,3.0,Clover Park,2044,7800,1945,,210,,Sold,,,https://www.redfin.com/WA/Lakewood/9664-Bridgeport-Way-SW-98499/home/2940847,NWMLS as Distributed by MLS Grid,2361932,N,Y,47.167952,-122.512823
PAST SALE,July-3-2025,Single Family Residential,2810 13th St SE,Puyallup,WA,98374,549550,3,2.0,Puyallup,1390,10010,1985,,395,,Sold,,,https://www.redfin.com/WA/Puyallup/2810-13th-St-SE-98374/home/2946164,NWMLS as Distributed by MLS Grid,2375374,N,Y,47.1649228,-122.2783502
PAST SALE,August-1-2025,Single Family Residential,8438 Tacoma Ave S,Tacoma,WA,98444,590000,4,2.5,South Tacoma,1845,6400,2020,,320,,Sold,,,https://www.redfin.com/WA/Tacoma/8438-Tacoma-Ave-S-98444/home/167429270,NWMLS as Distributed by MLS Grid,2393691,N,Y,47.1796183,-122.4397358
PAST SALE,September-30-2025,Single Family Residential,602 Factory St SE,Orting,WA,98360,500000,3,2.0,Orting,1165,8680,1978,,429,,Sold,,,https://www.redfin.com/WA/Orting/602-Factory-St-SE-98360/home/2692652,NWMLS as Distributed by MLS Grid,2417437,N,Y,47.0977784,-122.1964499
PAST SALE,July-25-2025,Single Family Residential,9831 198th St E,Graham,WA,98338,520000,4,2.5,Graham,2110,5225,2013,,246,42,Sold,,,https://www.redfin.com/WA/Graham/9831-198th-St-E-98338/home/12479024,NWMLS as Distributed by MLS Grid,2381066,N,Y,47.0767546,-122.2978283
PAST SALE,September-30-2025,Single Family Residential,9905 198th Avenue Ct E,Bonney Lake,WA,98391,515000,3,2.5,Bonney Lake,1680,4000,2005,,307,34,Sold,,,https://www.redfin.com/WA/Bonney-Lake/9905-198th-Avenue-Ct-E-98391/home/3036341,NWMLS as Distributed by MLS Grid,2422684,N,Y,47.1672172,-122.1664462
PAST SALE,October-27-2025,Single Family Residential,18923 Eastwood Ave E,Puyallup,WA,98375,550000,4,3.0,Puyallup,1911,4500,2003,,288,58,Sold,,,https://www.redfin.com/WA/Puyallup/18923-Eastwood-Ave-E-98375/home/3003582,NWMLS as Distributed by MLS Grid,2421455,N,Y,47.0829806,-122.3031881
PAST SALE,October-15-2025,Single Family Residential,3410 61st Ave NW,Gig Harbor,WA,98335,360000,3,1.5,Gig Harbor,1504,21001,1970,,239,,Sold,,,https://www.redfin.com/WA/Gig-Harbor/3410-61st-Ave-NW-98335/home/2729381,NWMLS as Distributed by MLS Grid,2413946,N,Y,47.289365,-122.6200198
PAST SALE,July-28-2025,Townhouse,21525 104th Street Ct E,Bonney Lake,WA,98391,449950,2,2.5,Bonney Lake,1530,2682,2015,,294,187,Sold,,,https://www.redfin.com/WA/Bonney-Lake/21525-104th-Street-Ct-E-98391/home/23105277,NWMLS as Distributed by MLS Grid,2381592,N,Y,47.161287,-122.141224
PAST SALE,August-27-2025,Single Family Residential,8715 168th Street Ct E,Puyallup,WA,98375,670000,4,2.5,Gem Heights,2142,14981,1995,,313,35,Sold,,,https://www.redfin.com/WA/Puyallup/8715-168th-Street-Ct-E-98375/home/2928053,NWMLS as Distributed by MLS Grid,2402534,N,Y,47.1032401,-122.3130491
PAST SALE,October-24-2025,Single Family Residential,6726 Rebecca Ct SE,Auburn,WA,98092,815000,4,2.5,Lakeland,3184,8015,2013,,256,25,Sold,,,https://www.redfin.com/WA/Auburn/6726-Rebecca-Ct-SE-98092/home/22763397,NWMLS as Distributed by MLS Grid,2424816,N,Y,47.2475615,-122.2067158
